station_id,datetime_utc,latitude,longitude,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,flood_occurred
THL_GRG_04,2023-07-31 19:00:00+00:00,31.713,77.165,0.0,0.0,3.4,3.8,5.8,100.0,100.0,22.5,86,846.7,2.3,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2023-07-31 20:00:00+00:00,31.533,76.89,0.0,0.0,6.0,9.5,14.6,100.0,100.0,26.1,80,907.5,2.4,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2023-07-31 20:00:00+00:00,31.983,76.776,0.0,0.0,4.3,7.8,21.8,100.0,100.0,24.1,84,889.2,3.1,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2023-07-31 20:00:00+00:00,31.713,77.165,0.0,0.0,3.3,3.8,5.8,100.0,100.0,22.0,89,846.8,1.3,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2023-07-31 20:00:00+00:00,31.745,77.21,0.0,0.0,3.3,3.8,5.8,100.0,100.0,25.0,89,893.6,1.3,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2023-07-31 20:00:00+00:00,31.7087,76.932,0.0,0.0,0.3,0.7,2.5,84.0,94.9,26.7,79,917.7,0.8,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2023-07-31 21:00:00+00:00,31.745,77.21,0.0,0.0,0.5,3.8,5.8,100.0,100.0,24.8,90,894.2,1.4,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2023-07-31 21:00:00+00:00,31.713,77.165,0.0,0.0,0.5,3.8,5.8,100.0,100.0,21.8,90,847.3,1.4,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2023-07-31 21:00:00+00:00,31.533,76.89,0.0,0.0,4.0,9.5,14.6,100.0,100.0,26.0,80,908.0,2.4,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2023-07-31 21:00:00+00:00,31.983,76.776,0.0,0.0,1.1,7.8,21.8,100.0,100.0,23.7,86,889.6,0.4,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2023-07-31 21:00:00+00:00,31.7087,76.932,0.0,0.0,0.2,0.7,2.5,84.3,94.9,26.3,81,918.1,1.5,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-07-31 22:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.8,5.8,100.0,100.0,21.3,92,847.0,1.6,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2023-07-31 22:00:00+00:00,31.533,76.89,0.0,0.0,0.3,9.5,14.6,100.0,100.0,25.8,80,907.7,3.4,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2023-07-31 22:00:00+00:00,31.983,76.776,0.0,0.0,0.4,7.8,21.8,100.0,100.0,22.8,89,889.1,3.8,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2023-07-31 22:00:00+00:00,31.7087,76.932,0.0,0.0,0.1,0.7,2.5,84.3,94.9,25.8,84,917.9,2.4,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2023-07-31 22:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.8,5.8,100.0,100.0,24.3,92,893.9,1.6,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2023-07-31 23:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,2.5,84.6,94.9,25.5,85,917.8,1.6,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-07-31 23:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.8,5.8,100.0,100.0,20.3,96,846.5,2.9,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-07-31 23:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,21.8,100.0,100.0,23.7,84,889.3,3.9,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2023-07-31 23:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.8,5.8,100.0,100.0,23.3,96,893.5,2.9,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2023-07-31 23:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.5,14.6,100.0,100.0,25.7,80,907.8,4.5,860.0,16.8,340.0,3100.0,0
SDR_BSN_07,2023-08-01 00:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.5,14.6,100.0,100.0,25.5,80,907.6,4.1,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-08-01 00:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.8,5.8,100.0,100.0,21.9,100,893.0,3.1,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2023-08-01 00:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,21.3,100.0,100.0,23.8,83,889.3,3.1,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2023-08-01 00:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.8,5.8,100.0,100.0,18.9,100,845.8,3.1,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2023-08-01 00:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,2.5,84.6,94.9,24.6,89,917.5,2.3,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2023-08-01 01:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,20.2,100.0,100.0,22.7,89,888.7,4.9,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2023-08-01 01:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,2.4,84.9,94.6,23.3,93,917.1,3.3,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-08-01 01:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.8,5.8,100.0,100.0,17.6,100,845.0,4.8,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2023-08-01 01:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.8,5.8,100.0,100.0,20.6,100,892.4,4.8,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2023-08-01 01:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.5,12.9,100.0,100.0,25.3,80,907.5,4.3,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2023-08-01 02:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.8,5.8,100.0,100.0,17.3,100,844.6,3.9,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2023-08-01 02:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.5,12.8,100.0,100.0,25.2,79,907.3,3.1,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2023-08-01 02:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,2.4,84.9,94.6,22.4,95,916.6,3.6,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2023-08-01 02:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.8,5.8,100.0,100.0,20.3,100,892.1,3.9,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2023-08-01 02:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,18.6,100.0,100.0,23.8,83,889.0,2.9,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2023-08-01 03:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.5,12.8,100.0,100.0,24.9,79,907.1,4.2,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-08-01 03:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.8,5.8,100.0,100.0,20.0,98,891.9,3.9,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2023-08-01 03:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.8,5.8,100.0,100.0,17.0,98,844.4,3.9,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-08-01 03:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,18.6,100.0,100.0,22.6,88,888.4,4.4,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2023-08-01 03:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,2.4,84.9,94.6,22.1,94,916.6,2.6,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2023-08-01 04:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.5,12.8,100.0,100.0,23.0,85,906.6,5.4,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-08-01 04:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.8,5.8,100.0,100.0,19.7,97,891.8,4.5,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2023-08-01 04:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,18.6,100.0,100.0,23.7,81,888.9,2.6,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2023-08-01 04:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.8,5.8,100.0,100.0,16.7,97,844.3,4.5,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2023-08-01 04:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,2.4,85.1,94.6,21.7,93,916.5,3.1,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-08-01 05:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.8,5.8,100.0,100.0,16.8,98,844.3,4.9,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2023-08-01 05:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,2.4,84.9,94.6,21.2,94,916.3,4.0,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2023-08-01 05:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.8,5.8,100.0,100.0,19.8,98,891.8,4.9,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2023-08-01 05:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,18.6,100.0,100.0,24.2,78,888.9,1.4,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2023-08-01 05:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.5,12.8,100.0,100.0,22.9,84,906.5,4.8,860.0,16.8,340.0,3100.0,0
SDR_BSN_07,2023-08-01 06:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.5,12.8,100.0,100.0,23.3,87,906.8,3.1,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-08-01 06:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.8,5.8,100.0,100.0,21.1,90,892.5,6.0,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2023-08-01 06:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.8,5.8,100.0,100.0,18.1,90,845.2,6.0,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2023-08-01 06:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,2.4,84.9,94.6,22.2,90,916.8,4.0,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2023-08-01 06:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,18.6,100.0,100.0,23.8,84,888.9,1.6,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2023-08-01 07:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,2.4,84.9,94.6,24.6,83,917.5,3.3,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2023-08-01 07:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.5,12.8,100.0,100.0,24.7,83,907.4,3.5,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-08-01 07:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.8,5.8,100.0,100.0,23.8,82,893.5,3.7,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2023-08-01 07:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.8,5.8,100.0,100.0,20.8,82,846.5,3.7,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-08-01 07:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,18.6,100.0,100.0,23.9,82,889.2,2.4,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2023-08-01 08:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.5,12.8,100.0,100.0,26.4,75,908.1,2.9,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-08-01 08:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.8,5.8,100.0,100.0,25.9,74,894.3,0.4,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2023-08-01 08:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,2.4,84.6,94.3,26.6,73,918.2,2.9,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-08-01 08:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.8,5.8,100.0,100.0,22.9,73,847.6,0.4,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-08-01 08:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,18.6,100.0,100.0,24.6,76,889.6,2.2,1220.0,24.6,210.0,1850.0,0
JGN_VLY_05,2023-08-01 09:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,18.5,100.0,100.0,25.6,73,890.0,3.6,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2023-08-01 09:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.7,5.8,100.0,100.0,27.2,73,894.5,3.1,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2023-08-01 09:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.5,12.8,100.0,100.0,27.6,73,908.3,1.1,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2023-08-01 09:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.7,5.8,100.0,100.0,24.2,72,848.0,3.1,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2023-08-01 09:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,2.3,84.0,94.3,28.0,71,918.4,4.5,760.0,22.4,65.0,11200.0,0
MND_URBAN_01,2023-08-01 10:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,2.3,83.1,94.0,29.0,71,918.4,5.2,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2023-08-01 10:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,18.4,100.0,100.0,26.3,71,890.1,4.4,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2023-08-01 10:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.6,5.8,100.0,100.0,25.1,73,848.1,5.1,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2023-08-01 10:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.5,12.8,100.0,100.0,28.4,70,908.3,1.8,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-08-01 10:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.6,5.8,100.0,100.0,28.1,74,894.5,5.1,1050.0,34.5,80.0,4200.0,0
AUT_JNC_03,2023-08-01 11:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.5,5.8,100.0,100.0,28.6,74,894.5,6.3,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2023-08-01 11:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.4,12.8,100.0,100.0,29.3,68,908.3,3.4,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2023-08-01 11:00:00+00:00,31.983,76.776,0.0,0.0,0.0,7.8,18.3,100.0,100.0,27.4,67,890.2,3.4,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2023-08-01 11:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.5,2.3,82.0,94.0,30.1,67,918.3,4.6,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-08-01 11:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.5,5.8,100.0,100.0,25.6,74,848.3,6.3,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2023-08-01 12:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.5,5.8,100.0,100.0,28.8,73,894.5,6.7,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2023-08-01 12:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.5,5.8,100.0,100.0,25.8,73,848.3,6.7,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2023-08-01 12:00:00+00:00,31.533,76.89,0.1,0.1,0.1,9.5,12.9,100.0,100.0,30.0,65,908.1,5.2,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2023-08-01 12:00:00+00:00,31.983,76.776,0.0,0.0,0.0,6.7,17.9,100.0,100.0,28.0,67,890.0,6.6,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2023-08-01 12:00:00+00:00,31.7087,76.932,0.1,0.1,0.1,0.5,2.4,80.9,93.7,31.0,63,918.1,3.9,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2023-08-01 13:00:00+00:00,31.533,76.89,0.1,0.2,0.2,9.6,13.0,100.0,100.0,30.4,63,907.6,5.6,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-08-01 13:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.4,5.8,100.0,100.0,29.3,69,894.1,7.2,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2023-08-01 13:00:00+00:00,31.983,76.776,0.0,0.0,0.0,6.3,17.7,100.0,100.0,28.3,67,889.6,5.9,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2023-08-01 13:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.4,5.8,100.0,100.0,26.3,69,847.9,7.2,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2023-08-01 13:00:00+00:00,31.7087,76.932,0.1,0.2,0.2,0.6,2.5,80.0,93.4,31.6,59,917.5,4.5,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2023-08-01 14:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.3,5.7,100.0,100.0,29.4,70,893.6,7.1,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2023-08-01 14:00:00+00:00,31.983,76.776,0.0,0.0,0.0,4.3,9.7,100.0,100.0,28.8,65,889.2,7.2,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2023-08-01 14:00:00+00:00,31.7087,76.932,0.2,0.4,0.4,0.7,2.7,79.1,93.4,31.7,58,917.1,5.2,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-08-01 14:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.3,5.7,100.0,100.0,26.4,69,847.5,7.1,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2023-08-01 14:00:00+00:00,31.533,76.89,0.1,0.3,0.3,6.3,13.1,100.0,100.0,30.6,62,907.0,5.5,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2023-08-01 15:00:00+00:00,31.7087,76.932,0.2,0.5,0.6,0.8,2.8,78.9,93.1,31.2,61,916.7,5.8,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-08-01 15:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.5,5.6,100.0,100.0,26.5,68,847.1,7.1,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-08-01 15:00:00+00:00,31.983,76.776,0.0,0.0,0.0,1.1,8.2,100.0,100.0,28.6,65,888.8,9.7,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2023-08-01 15:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.5,5.6,100.0,100.0,29.5,68,893.2,7.1,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2023-08-01 15:00:00+00:00,31.533,76.89,0.1,0.3,0.4,4.4,12.8,100.0,100.0,30.3,63,906.6,5.4,860.0,16.8,340.0,3100.0,0
SDR_BSN_07,2023-08-01 16:00:00+00:00,31.533,76.89,0.1,0.3,0.5,0.8,12.7,100.0,100.0,29.2,69,906.3,4.7,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2023-08-01 16:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.4,8.2,100.0,100.0,27.8,71,888.2,8.4,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2023-08-01 16:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.0,5.5,100.0,100.0,29.0,70,892.7,6.6,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2023-08-01 16:00:00+00:00,31.7087,76.932,0.1,0.5,0.7,0.8,2.8,78.3,93.1,30.6,65,916.2,5.2,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-08-01 16:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.0,5.5,100.0,100.0,26.0,70,846.6,6.6,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2023-08-01 17:00:00+00:00,31.533,76.89,0.0,0.2,0.5,0.5,12.6,100.0,100.0,28.7,72,906.4,5.6,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2023-08-01 17:00:00+00:00,31.7087,76.932,0.0,0.3,0.7,0.7,2.8,76.9,92.9,29.6,70,916.5,4.3,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2023-08-01 17:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.0,8.2,100.0,100.0,26.6,77,888.4,5.5,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2023-08-01 17:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.0,5.5,100.0,100.0,28.4,71,892.8,4.7,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2023-08-01 17:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.0,5.5,100.0,100.0,25.4,70,846.6,4.7,980.0,38.2,35.0,5600.0,0
THL_GRG_04,2023-08-01 18:00:00+00:00,31.713,77.165,0.0,0.0,0.0,0.0,5.4,100.0,100.0,24.4,79,846.3,3.6,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-08-01 18:00:00+00:00,31.983,76.776,0.1,0.1,0.1,0.1,8.3,100.0,100.0,26.3,78,888.3,4.2,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2023-08-01 18:00:00+00:00,31.533,76.89,0.1,0.2,0.5,0.6,12.6,100.0,100.0,27.7,85,906.3,1.5,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-08-01 18:00:00+00:00,31.745,77.21,0.0,0.0,0.0,0.0,5.4,100.0,100.0,27.4,79,892.7,3.6,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2023-08-01 18:00:00+00:00,31.7087,76.932,0.0,0.1,0.6,0.7,1.9,76.6,92.9,28.9,75,916.5,4.5,760.0,22.4,65.0,11200.0,0
MND_URBAN_01,2023-08-01 19:00:00+00:00,31.7087,76.932,0.0,0.0,0.5,0.7,1.7,76.9,92.9,28.0,80,916.4,4.0,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2023-08-01 19:00:00+00:00,31.745,77.21,0.1,0.1,0.1,0.1,5.4,100.0,100.0,25.4,88,892.4,4.7,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2023-08-01 19:00:00+00:00,31.713,77.165,0.1,0.1,0.1,0.1,5.4,100.0,100.0,22.4,88,845.8,4.7,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-08-01 19:00:00+00:00,31.983,76.776,0.0,0.1,0.1,0.1,8.3,100.0,100.0,25.3,87,888.0,2.8,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2023-08-01 19:00:00+00:00,31.533,76.89,0.0,0.1,0.4,0.6,12.5,100.0,100.0,27.6,77,906.3,2.2,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-08-01 20:00:00+00:00,31.745,77.21,0.0,0.1,0.1,0.1,5.4,100.0,100.0,25.7,87,893.2,2.9,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2023-08-01 20:00:00+00:00,31.713,77.165,0.0,0.1,0.1,0.1,5.4,100.0,100.0,22.7,86,846.5,2.9,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2023-08-01 20:00:00+00:00,31.7087,76.932,0.0,0.0,0.3,0.7,1.7,77.1,92.9,27.9,78,917.0,1.6,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2023-08-01 20:00:00+00:00,31.533,76.89,0.0,0.1,0.3,0.6,12.5,100.0,100.0,27.1,80,906.8,1.1,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2023-08-01 20:00:00+00:00,31.983,76.776,0.0,0.1,0.1,0.1,8.3,100.0,100.0,25.1,86,888.5,2.6,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2023-08-01 21:00:00+00:00,31.713,77.165,0.0,0.1,0.1,0.1,5.4,100.0,100.0,21.5,91,846.6,4.4,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-08-01 21:00:00+00:00,31.983,76.776,0.0,0.0,0.1,0.1,8.3,100.0,100.0,24.9,84,889.1,1.5,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2023-08-01 21:00:00+00:00,31.745,77.21,0.0,0.1,0.1,0.1,5.4,100.0,100.0,24.5,92,893.4,4.4,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2023-08-01 21:00:00+00:00,31.533,76.89,0.0,0.0,0.2,0.6,12.5,100.0,100.0,26.9,81,907.3,1.1,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2023-08-01 21:00:00+00:00,31.7087,76.932,0.0,0.0,0.1,0.7,1.7,77.1,92.6,27.4,80,917.5,1.8,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2023-08-01 22:00:00+00:00,31.745,77.21,0.0,0.0,0.1,0.1,5.4,100.0,100.0,24.5,91,893.4,3.2,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2023-08-01 22:00:00+00:00,31.713,77.165,0.0,0.0,0.1,0.1,5.4,100.0,100.0,21.5,90,846.6,3.2,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2023-08-01 22:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,1.7,77.4,92.6,26.6,83,917.5,2.5,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2023-08-01 22:00:00+00:00,31.983,76.776,0.0,0.0,0.1,0.1,8.3,100.0,100.0,25.3,80,889.2,2.6,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2023-08-01 22:00:00+00:00,31.533,76.89,0.0,0.0,0.1,0.6,12.5,100.0,100.0,26.4,82,907.4,0.7,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2023-08-01 23:00:00+00:00,31.745,77.21,0.0,0.0,0.1,0.1,5.4,100.0,100.0,23.1,96,893.2,3.6,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2023-08-01 23:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,1.7,77.4,92.6,24.8,91,917.4,2.9,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2023-08-01 23:00:00+00:00,31.533,76.89,0.0,0.0,0.1,0.6,12.5,100.0,100.0,25.9,83,907.6,2.2,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2023-08-01 23:00:00+00:00,31.713,77.165,0.0,0.0,0.1,0.1,5.4,100.0,100.0,20.1,96,846.1,3.6,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2023-08-01 23:00:00+00:00,31.983,76.776,0.0,0.0,0.1,0.1,8.3,100.0,100.0,23.4,92,889.0,4.6,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2023-08-02 00:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.7,1.7,77.7,92.6,24.2,93,917.1,2.6,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2023-08-02 00:00:00+00:00,31.713,77.165,0.0,0.0,0.1,0.1,5.4,100.0,100.0,19.7,98,845.9,3.3,980.0,38.2,35.0,5600.0,0
