system:index,date,rainfall_mm,.geo
102,2023-04-13,0.21007142313498436,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,2023-04-14,0.8549745574566985,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2023-04-15,1.5081240695345077,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,2023-04-16,0.13522766610368228,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,2023-04-17,0.14672101332802498,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2023-04-18,1.733511203421061,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,2023-04-19,9.254860972461497,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,2023-04-20,8.222027202739673,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,2023-04-21,2.2675993683328737,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,2023-04-22,0.32198964428892346,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,2023-04-23,0.9228560518728753,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,2023-04-24,0.6968374210812543,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,2023-04-25,1.1641776100348067,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,2023-04-26,0.4154072804308764,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,2023-04-27,5.087801410878622,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,2023-04-28,0.7128798842498848,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,2023-04-29,3.516097412242279,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2023-04-30,6.49175165808358,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,2023-05-01,6.4990775354881665,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2023-05-02,4.418160239116323,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,2023-05-03,4.990462148663403,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2023-05-04,0.8872290868557234,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,2023-05-05,0.32439022353686026,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,2023-05-06,0.5192170939248528,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,2023-05-07,0.5251652335114587,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,2023-05-08,1.3753037538700883,"{""type"":""MultiPoint"",""coordinates"":[]}"
