time,precipitation,rain,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,station_id,station_name,latitude,longitude,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,period_id,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,flood_occurred,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh
2022-07-03T18:00,0.0,0.0,0.26,0.229,26.6,75,896.5,4.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.7,4.5,31.3,33.0,57.78,50.89,0,26.6,75,896.5,4.3
2022-07-03T19:00,0.0,0.0,0.259,0.229,25.3,84,896.7,3.8,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.1,3.5,31.3,33.0,57.56,50.89,0,25.3,84,896.7,3.8
2022-07-03T20:00,0.0,0.0,0.259,0.229,24.7,89,897.3,2.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,2.4,31.3,33.0,57.56,50.89,0,24.7,89,897.3,2.6
2022-07-03T21:00,0.0,0.0,0.259,0.229,25.3,82,898.2,2.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.7,31.3,33.0,57.56,50.89,0,25.3,82,898.2,2.3
2022-07-03T22:00,0.0,0.0,0.259,0.229,24.9,86,899.0,2.5,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.1,31.3,33.0,57.56,50.89,0,24.9,86,899.0,2.5
2022-07-03T23:00,0.0,0.0,0.259,0.229,24.8,87,899.2,2.7,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,31.3,33.0,57.56,50.89,0,24.8,87,899.2,2.7
2022-07-04T00:00,0.0,0.0,0.258,0.229,24.7,88,899.2,3.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,27.7,33.0,57.33,50.89,0,24.7,88,899.2,3.3
2022-07-04T01:00,0.0,0.0,0.258,0.229,25.2,81,898.2,2.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,19.4,33.0,57.33,50.89,0,25.2,81,898.2,2.3
2022-07-04T02:00,0.0,0.0,0.258,0.229,24.5,85,897.0,1.9,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,17.0,33.0,57.33,50.89,0,24.5,85,897.0,1.9
2022-07-04T03:00,0.0,0.0,0.258,0.229,24.4,84,896.7,1.9,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,16.9,33.0,57.33,50.89,0,24.4,84,896.7,1.9
2022-07-04T04:00,0.0,0.0,0.258,0.229,23.4,89,897.0,2.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,16.9,32.9,57.33,50.89,0,23.4,89,897.0,2.4
2022-07-04T05:00,0.0,0.0,0.259,0.23,24.1,86,897.7,1.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,16.9,32.9,57.56,51.11,0,24.1,86,897.7,1.6
2022-07-04T06:00,0.0,0.0,0.259,0.23,24.4,85,898.4,0.5,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,15.4,32.4,57.56,51.11,0,24.4,85,898.4,0.5
2022-07-04T07:00,0.0,0.0,0.258,0.23,25.7,75,899.6,0.5,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,14.3,32.2,57.33,51.11,0,25.7,75,899.6,0.5
2022-07-04T08:00,0.0,0.0,0.256,0.23,26.4,70,899.6,4.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,11.8,32.1,56.89,51.11,0,26.4,70,899.6,4.4
2022-07-04T09:00,0.0,0.0,0.253,0.229,27.1,68,899.7,8.0,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,7.7,32.1,56.22,50.89,0,27.1,68,899.7,8.0
2022-07-04T10:00,0.0,0.0,0.249,0.229,27.5,68,899.4,8.5,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.0,32.1,55.33,50.89,0,27.5,68,899.4,8.5
2022-07-04T11:00,0.0,0.0,0.245,0.229,28.3,67,899.0,8.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,4.6,32.1,54.44,50.89,0,28.3,67,899.0,8.4
2022-07-04T12:00,0.0,0.0,0.24,0.228,28.9,65,898.8,9.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,4.5,32.1,53.33,50.67,0,28.9,65,898.8,9.4
2022-07-04T13:00,0.0,0.0,0.235,0.228,29.7,63,898.1,10.0,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,3.5,32.1,52.22,50.67,0,29.7,63,898.1,10.0
2022-07-04T14:00,0.1,0.1,0.232,0.228,29.5,64,897.8,9.7,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.1,0.1,0.1,2.5,32.2,51.56,50.67,0,29.5,64,897.8,9.7
2022-07-04T15:00,0.4,0.4,0.232,0.228,29.1,65,897.1,9.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.4,0.5,0.5,1.2,32.6,51.56,50.67,0,29.1,65,897.1,9.6
2022-07-04T16:00,0.1,0.1,0.231,0.227,28.5,69,896.7,7.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.1,0.6,0.6,0.7,32.7,51.33,50.44,0,28.5,69,896.7,7.6
2022-07-04T17:00,0.0,0.0,0.226,0.228,27.8,69,896.6,6.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.5,0.6,0.6,32.7,50.22,50.67,0,27.8,69,896.6,6.6
2022-07-04T18:00,0.0,0.0,0.225,0.227,27.2,71,896.2,5.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.1,0.6,0.6,32.7,50.0,50.44,0,27.2,71,896.2,5.4
2022-07-04T19:00,0.0,0.0,0.224,0.227,26.3,79,895.9,3.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.6,0.6,32.7,49.78,50.44,0,26.3,79,895.9,3.3
2022-07-04T20:00,0.0,0.0,0.224,0.227,25.8,83,896.0,3.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.5,0.6,32.7,49.78,50.44,0,25.8,83,896.0,3.6
2022-07-04T21:00,0.0,0.0,0.224,0.227,26.3,72,897.0,3.0,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.1,0.6,32.7,49.78,50.44,0,26.3,72,897.0,3.0
2022-07-04T22:00,0.0,0.0,0.224,0.227,25.6,80,897.5,2.9,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,49.78,50.44,0,25.6,80,897.5,2.9
2022-07-04T23:00,0.0,0.0,0.224,0.227,25.1,83,897.9,3.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,49.78,50.44,0,25.1,83,897.9,3.3
2022-07-05T00:00,0.0,0.0,0.224,0.227,24.6,86,897.6,4.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,49.78,50.44,0,24.6,86,897.6,4.3
2022-07-05T01:00,0.0,0.0,0.224,0.227,24.2,87,897.0,4.1,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,49.78,50.44,0,24.2,87,897.0,4.1
2022-07-05T02:00,0.0,0.0,0.224,0.227,24.9,80,896.8,1.0,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,49.78,50.44,0,24.9,80,896.8,1.0
2022-07-05T03:00,0.0,0.0,0.224,0.227,24.6,82,897.0,0.7,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,49.78,50.44,0,24.6,82,897.0,0.7
2022-07-05T04:00,0.0,0.0,0.224,0.227,23.2,91,896.5,3.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,49.78,50.44,0,23.2,91,896.5,3.3
2022-07-05T05:00,0.0,0.0,0.224,0.227,24.1,84,897.8,0.8,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,49.78,50.44,0,24.1,84,897.8,0.8
2022-07-05T06:00,0.0,0.0,0.224,0.227,24.7,83,898.4,3.7,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,49.78,50.44,0,24.7,83,898.4,3.7
2022-07-05T07:00,0.0,0.0,0.223,0.227,26.2,76,899.5,3.7,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,49.56,50.44,0,26.2,76,899.5,3.7
2022-07-05T08:00,0.0,0.0,0.221,0.227,27.3,73,900.1,1.1,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,49.11,50.44,0,27.3,73,900.1,1.1
2022-07-05T09:00,0.0,0.0,0.219,0.227,28.4,65,898.9,4.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,48.67,50.44,0,28.4,65,898.9,4.4
2022-07-05T10:00,0.0,0.0,0.215,0.227,29.2,63,898.5,8.1,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,47.78,50.44,0,29.2,63,898.5,8.1
2022-07-05T11:00,0.0,0.0,0.211,0.226,29.7,62,898.4,10.0,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,46.89,50.22,0,29.7,62,898.4,10.0
2022-07-05T12:00,0.0,0.0,0.206,0.226,30.1,62,898.0,10.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.7,45.78,50.22,0,30.1,62,898.0,10.4
2022-07-05T13:00,0.0,0.0,0.202,0.225,30.3,61,897.8,11.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.6,32.6,44.89,50.0,0,30.3,61,897.8,11.6
2022-07-05T14:00,0.0,0.0,0.198,0.225,30.7,58,897.2,8.7,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.5,32.4,44.0,50.0,0,30.7,58,897.2,8.7
2022-07-05T15:00,0.1,0.1,0.195,0.225,31.0,56,897.4,10.9,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.1,0.1,0.1,0.2,32.4,43.33,50.0,0,31.0,56,897.4,10.9
2022-07-05T16:00,0.1,0.1,0.193,0.224,29.7,64,896.6,8.9,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.1,0.2,0.2,0.2,32.1,42.89,49.78,0,29.7,64,896.6,8.9
2022-07-05T17:00,0.0,0.0,0.196,0.224,28.2,71,897.4,2.0,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.2,0.2,0.2,32.1,43.56,49.78,0,28.2,71,897.4,2.0
2022-07-05T18:00,0.0,0.0,0.195,0.224,28.1,71,897.2,2.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.1,0.2,0.2,32.1,43.33,49.78,0,28.1,71,897.2,2.3
2022-07-05T19:00,0.0,0.0,0.195,0.224,27.7,71,897.3,1.1,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.2,0.2,32.1,43.33,49.78,0,27.7,71,897.3,1.1
2022-07-05T20:00,0.0,0.0,0.195,0.224,27.2,73,897.7,1.0,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.2,0.2,32.1,43.33,49.78,0,27.2,73,897.7,1.0
2022-07-05T21:00,0.0,0.0,0.195,0.224,26.9,75,899.0,2.8,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.1,0.2,32.1,43.33,49.78,0,26.9,75,899.0,2.8
2022-07-05T22:00,0.0,0.0,0.195,0.224,25.6,87,899.5,3.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.2,32.1,43.33,49.78,0,25.6,87,899.5,3.3
2022-07-05T23:00,0.0,0.0,0.195,0.224,25.6,85,899.6,3.7,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.2,32.1,43.33,49.78,0,25.6,85,899.6,3.7
2022-07-06T00:00,0.0,0.0,0.195,0.224,25.1,87,899.0,4.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.2,28.5,43.33,49.78,0,25.1,87,899.0,4.6
2022-07-06T01:00,0.0,0.0,0.195,0.224,24.9,88,898.9,4.1,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.2,20.2,43.33,49.78,0,24.9,88,898.9,4.1
2022-07-06T02:00,0.0,0.0,0.195,0.224,24.5,88,898.5,4.5,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.2,17.8,43.33,49.78,0,24.5,88,898.5,4.5
2022-07-06T03:00,0.0,0.0,0.195,0.224,24.3,88,898.1,3.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.2,17.7,43.33,49.78,0,24.3,88,898.1,3.3
2022-07-06T04:00,0.0,0.0,0.195,0.224,23.9,89,898.1,2.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.2,17.7,43.33,49.78,0,23.9,89,898.1,2.6
2022-07-06T05:00,0.0,0.0,0.194,0.223,22.9,94,900.6,3.7,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,0.2,17.7,43.11,49.56,0,22.9,94,900.6,3.7
2022-07-06T06:00,0.2,0.2,0.196,0.223,23.6,90,899.9,6.2,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.2,0.2,0.2,0.4,16.4,43.56,49.56,0,23.6,90,899.9,6.2
2022-07-06T07:00,0.0,0.0,0.196,0.223,24.7,89,901.3,4.1,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.2,0.2,0.4,15.3,43.56,49.56,0,24.7,89,901.3,4.1
2022-07-06T08:00,0.0,0.0,0.196,0.223,27.0,74,902.2,3.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.2,0.2,0.4,12.8,43.56,49.56,0,27.0,74,902.2,3.4
2022-07-06T09:00,0.0,0.0,0.194,0.223,28.3,70,902.4,3.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.2,0.4,8.7,43.11,49.56,0,28.3,70,902.4,3.3
2022-07-06T10:00,0.0,0.0,0.191,0.223,29.3,66,901.9,5.9,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.2,0.4,6.0,42.44,49.56,0,29.3,66,901.9,5.9
2022-07-06T11:00,0.0,0.0,0.188,0.222,30.3,64,901.5,7.5,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.2,0.4,5.6,41.78,49.33,0,30.3,64,901.5,7.5
2022-07-06T12:00,0.1,0.1,0.184,0.222,30.6,62,901.5,9.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.1,0.1,0.1,0.5,5.6,40.89,49.33,0,30.6,62,901.5,9.4
2022-07-06T13:00,0.4,0.4,0.185,0.222,29.8,65,901.4,11.2,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.4,0.5,0.5,0.9,5.0,41.11,49.33,0,29.8,65,901.4,11.2
2022-07-06T14:00,3.9,3.9,0.228,0.222,27.3,76,901.3,1.8,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,3.9,4.4,4.4,4.8,7.8,50.67,49.33,0,27.3,76,901.3,1.8
2022-07-06T15:00,0.8,0.8,0.236,0.222,26.2,80,900.9,6.8,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.8,5.1,5.2,5.5,6.9,52.44,49.33,0,26.2,80,900.9,6.8
2022-07-06T16:00,0.2,0.2,0.237,0.221,27.3,75,900.2,1.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.2,4.9,5.4,5.6,6.5,52.67,49.11,0,27.3,75,900.2,1.6
2022-07-06T17:00,0.0,0.0,0.397,0.238,26.6,78,900.5,2.1,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,1.0,5.4,5.6,6.4,88.22,52.89,0,26.6,78,900.5,2.1
2022-07-06T18:00,0.0,0.0,0.388,0.241,26.7,80,900.4,3.8,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.2,5.3,5.6,6.4,86.22,53.56,0,26.7,80,900.4,3.8
2022-07-06T19:00,0.0,0.0,0.382,0.243,24.8,92,899.8,4.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,4.9,5.6,6.4,84.89,54.0,0,24.8,92,899.8,4.3
2022-07-06T20:00,0.0,0.0,0.377,0.244,25.6,85,900.4,1.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,1.0,5.6,6.4,83.78,54.22,0,25.6,85,900.4,1.6
2022-07-06T21:00,0.0,0.0,0.373,0.246,24.3,90,900.8,4.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.2,5.6,6.4,82.89,54.67,0,24.3,90,900.8,4.4
2022-07-06T22:00,0.0,0.0,0.369,0.247,24.4,88,901.9,4.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.6,6.4,82.0,54.89,0,24.4,88,901.9,4.4
2022-07-06T23:00,0.0,0.0,0.365,0.248,24.1,88,902.5,4.8,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.6,6.4,81.11,55.11,0,24.1,88,902.5,4.8
2022-07-07T00:00,0.0,0.0,0.362,0.249,23.9,88,902.4,5.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.6,6.4,80.44,55.33,0,23.9,88,902.4,5.4
2022-07-07T01:00,0.0,0.0,0.359,0.25,24.0,86,902.5,4.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.6,6.4,79.78,55.56,0,24.0,86,902.5,4.6
2022-07-07T02:00,0.0,0.0,0.357,0.251,23.9,86,902.2,5.2,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.6,6.4,79.33,55.78,0,23.9,86,902.2,5.2
2022-07-07T03:00,0.0,0.0,0.354,0.252,23.7,86,901.8,5.9,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.6,6.4,78.67,56.0,0,23.7,86,901.8,5.9
2022-07-07T04:00,0.0,0.0,0.352,0.253,23.4,86,901.9,5.1,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.6,6.4,78.22,56.22,0,23.4,86,901.9,5.1
2022-07-07T05:00,0.0,0.0,0.352,0.254,22.4,87,902.3,6.1,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.6,6.4,78.22,56.44,0,22.4,87,902.3,6.1
2022-07-07T06:00,0.0,0.0,0.35,0.255,23.8,81,903.5,3.4,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.4,6.4,77.78,56.67,0,23.8,81,903.5,3.4
2022-07-07T07:00,0.0,0.0,0.348,0.255,25.3,74,904.3,1.9,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.4,6.4,77.33,56.67,0,25.3,74,904.3,1.9
2022-07-07T08:00,0.0,0.0,0.344,0.256,26.7,69,904.8,2.5,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.4,6.4,76.44,56.89,0,26.7,69,904.8,2.5
2022-07-07T09:00,0.0,0.0,0.34,0.256,27.8,65,905.2,4.8,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.0,0.0,5.4,6.4,75.56,56.89,0,27.8,65,905.2,4.8
2022-07-07T10:00,0.1,0.1,0.335,0.256,28.4,63,905.1,6.5,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.1,0.1,0.1,5.5,6.5,74.44,56.89,0,28.4,63,905.1,6.5
2022-07-07T11:00,0.2,0.2,0.331,0.256,27.5,68,904.9,9.8,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.2,0.3,0.3,5.7,6.7,73.56,56.89,0,27.5,68,904.9,9.8
2022-07-07T12:00,0.4,0.4,0.33,0.256,27.7,70,904.1,7.3,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.4,0.7,0.7,6.0,7.1,73.33,56.89,0,27.7,70,904.1,7.3
2022-07-07T13:00,0.0,0.0,0.325,0.256,28.1,75,903.4,8.0,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.6,0.7,5.6,7.1,72.22,56.89,0,28.1,75,903.4,8.0
2022-07-07T14:00,0.0,0.0,0.319,0.256,28.2,75,902.3,7.8,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.0,0.4,0.7,1.7,7.0,70.89,56.89,0,28.2,75,902.3,7.8
2022-07-07T15:00,0.1,0.1,0.316,0.256,27.9,75,901.4,7.6,DHR_KHD_06,Dharampur (Son Khad Catchment),31.81,76.81,900.0,21.3,120.0,920.0,normal_monsoon_2022,0.1,0.1,0.8,1.0,6.7,70.22,56.89,0,27.9,75,901.4,7.6
