,time,precipitation,rain,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,station_id,station_name,latitude,longitude,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,period_id,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,flood_occurred,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh
5802,2023-08-25 18:00:00,0.0,0.0,0.468,0.488,24.9,82,889.9,2.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.1,0.8,39.9,100.0,100.0,0,24.9,82,889.9,2.9
5803,2023-08-25 19:00:00,0.0,0.0,0.469,0.488,24.5,78,890.1,1.0,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.1,0.8,39.9,100.0,100.0,0,24.5,78,890.1,1.0
5804,2023-08-25 20:00:00,0.0,0.0,0.469,0.487,23.7,84,890.4,3.6,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.8,39.9,100.0,100.0,0,23.7,84,890.4,3.6
5805,2023-08-25 21:00:00,2.0,2.0,0.486,0.487,21.1,91,891.2,1.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,2.0,2.0,2.0,2.5,41.6,100.0,100.0,0,21.1,91,891.2,1.5
5806,2023-08-25 22:00:00,0.1,0.1,0.486,0.486,21.4,88,891.6,4.0,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.1,2.1,2.1,2.4,41.3,100.0,100.0,0,21.4,88,891.6,4.0
5807,2023-08-25 23:00:00,0.2,0.2,0.487,0.486,21.3,88,891.2,5.3,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.2,2.3,2.3,2.6,41.3,100.0,100.0,0,21.3,88,891.2,5.3
5808,2023-08-26 00:00:00,0.1,0.1,0.487,0.486,21.3,85,891.0,4.1,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.1,0.4,2.4,2.6,41.3,100.0,100.0,0,21.3,85,891.0,4.1
5809,2023-08-26 01:00:00,0.0,0.0,0.487,0.486,23.6,68,890.8,2.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.3,2.4,2.6,41.3,100.0,100.0,0,23.6,68,890.8,2.9
5810,2023-08-26 02:00:00,0.0,0.0,0.486,0.485,23.5,69,890.7,2.6,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.1,2.4,2.6,41.3,100.0,100.0,0,23.5,69,890.7,2.6
5811,2023-08-26 03:00:00,0.0,0.0,0.485,0.485,22.1,77,889.8,4.3,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.4,2.6,41.3,100.0,100.0,0,22.1,77,889.8,4.3
5812,2023-08-26 04:00:00,0.0,0.0,0.485,0.485,23.0,71,890.2,2.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.3,2.6,41.2,100.0,100.0,0,23.0,71,890.2,2.5
5813,2023-08-26 05:00:00,0.0,0.0,0.477,0.485,21.9,70,890.6,4.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.1,2.5,41.1,100.0,100.0,0,21.9,70,890.6,4.5
5814,2023-08-26 06:00:00,0.0,0.0,0.477,0.485,23.0,65,890.5,4.7,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.5,36.4,100.0,100.0,0,23.0,65,890.5,4.7
5815,2023-08-26 07:00:00,0.0,0.0,0.477,0.485,23.1,78,890.7,1.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.5,36.3,100.0,100.0,0,23.1,78,890.7,1.5
5816,2023-08-26 08:00:00,0.0,0.0,0.476,0.485,22.9,70,892.0,3.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.5,36.3,100.0,100.0,0,22.9,70,892.0,3.9
5817,2023-08-26 09:00:00,0.0,0.0,0.475,0.484,23.1,71,892.3,4.3,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.5,36.3,100.0,100.0,0,23.1,71,892.3,4.3
5818,2023-08-26 10:00:00,0.0,0.0,0.474,0.484,23.5,72,892.3,4.7,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.5,36.2,100.0,100.0,0,23.5,72,892.3,4.7
5819,2023-08-26 11:00:00,0.0,0.0,0.472,0.483,24.6,72,892.5,5.4,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.5,36.1,100.0,100.0,0,24.6,72,892.5,5.4
5820,2023-08-26 12:00:00,0.0,0.0,0.469,0.483,24.5,75,892.3,2.2,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.5,35.3,100.0,100.0,0,24.5,75,892.3,2.2
5821,2023-08-26 13:00:00,0.0,0.0,0.467,0.482,25.1,73,892.1,5.0,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.5,34.6,100.0,100.0,0,25.1,73,892.1,5.0
5822,2023-08-26 14:00:00,0.0,0.0,0.464,0.482,25.2,73,891.7,2.2,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.4,34.0,100.0,100.0,0,25.2,73,891.7,2.2
5823,2023-08-26 15:00:00,0.0,0.0,0.461,0.481,26.6,68,890.7,3.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.4,33.8,100.0,100.0,0,26.6,68,890.7,3.9
5824,2023-08-26 16:00:00,0.0,0.0,0.459,0.48,25.7,72,890.9,4.4,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.4,33.3,100.0,100.0,0,25.7,72,890.9,4.4
5825,2023-08-26 17:00:00,0.0,0.0,0.448,0.476,26.1,63,891.0,4.7,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.4,32.6,99.56,100.0,0,26.1,63,891.0,4.7
5826,2023-08-26 18:00:00,0.0,0.0,0.448,0.475,25.0,74,891.0,3.7,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.4,32.4,99.56,100.0,0,25.0,74,891.0,3.7
5827,2023-08-26 19:00:00,0.0,0.0,0.448,0.475,23.9,77,891.6,5.4,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,2.4,32.1,99.56,100.0,0,23.9,77,891.6,5.4
5828,2023-08-26 20:00:00,0.1,0.1,0.45,0.475,23.3,80,892.5,2.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.1,0.1,0.1,2.5,31.3,100.0,100.0,0,23.3,80,892.5,2.9
5829,2023-08-26 21:00:00,0.0,0.0,0.451,0.474,22.1,90,892.3,2.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.1,0.1,0.5,29.9,100.0,100.0,0,22.1,90,892.3,2.5
5830,2023-08-26 22:00:00,0.0,0.0,0.451,0.474,22.5,82,892.4,1.8,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.1,0.1,0.4,29.5,100.0,100.0,0,22.5,82,892.4,1.8
5831,2023-08-26 23:00:00,0.0,0.0,0.452,0.474,21.5,85,891.7,5.2,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.1,0.2,29.3,100.0,100.0,0,21.5,85,891.7,5.2
5832,2023-08-27 00:00:00,0.0,0.0,0.452,0.473,23.3,66,892.4,1.3,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.1,0.1,29.1,100.0,100.0,0,23.3,66,892.4,1.3
5833,2023-08-27 01:00:00,0.0,0.0,0.452,0.473,23.1,66,892.1,1.8,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.1,0.1,29.0,100.0,100.0,0,23.1,66,892.1,1.8
5834,2023-08-27 02:00:00,0.0,0.0,0.453,0.473,21.3,77,891.4,3.7,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.1,28.9,100.0,100.0,0,21.3,77,891.4,3.7
5835,2023-08-27 03:00:00,0.0,0.0,0.453,0.472,20.4,81,890.5,6.2,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.1,28.5,100.0,100.0,0,20.4,81,890.5,6.2
5836,2023-08-27 04:00:00,0.0,0.0,0.453,0.472,21.2,76,890.7,3.2,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.1,27.4,100.0,100.0,0,21.2,76,890.7,3.2
5837,2023-08-27 05:00:00,0.0,0.0,0.455,0.473,22.2,63,891.2,3.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.1,26.4,100.0,100.0,0,22.2,63,891.2,3.5
5838,2023-08-27 06:00:00,0.0,0.0,0.455,0.473,22.9,58,891.8,1.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.1,21.0,100.0,100.0,0,22.9,58,891.8,1.9
5839,2023-08-27 07:00:00,0.0,0.0,0.455,0.473,22.7,67,891.8,2.8,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.1,13.3,100.0,100.0,0,22.7,67,891.8,2.8
5840,2023-08-27 08:00:00,0.0,0.0,0.454,0.473,23.5,71,892.1,1.8,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.1,6.4,100.0,100.0,0,23.5,71,892.1,1.8
5841,2023-08-27 09:00:00,0.0,0.0,0.452,0.472,24.6,69,892.3,4.2,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.1,5.9,100.0,100.0,0,24.6,69,892.3,4.2
5842,2023-08-27 10:00:00,0.0,0.0,0.449,0.471,25.4,67,892.3,7.4,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.1,5.7,99.78,100.0,0,25.4,67,892.3,7.4
5843,2023-08-27 11:00:00,0.0,0.0,0.444,0.471,25.6,68,892.2,8.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.1,4.3,98.67,100.0,0,25.6,68,892.2,8.5
5844,2023-08-27 12:00:00,0.0,0.0,0.44,0.47,25.9,68,891.9,8.0,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.1,3.9,97.78,100.0,0,25.9,68,891.9,8.0
5845,2023-08-27 13:00:00,0.1,0.1,0.436,0.469,26.1,67,891.5,7.6,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.1,0.1,0.1,0.2,3.9,96.89,100.0,0,26.1,67,891.5,7.6
5846,2023-08-27 14:00:00,0.0,0.0,0.433,0.468,26.1,67,891.0,6.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.1,0.1,0.2,3.5,96.22,100.0,0,26.1,67,891.0,6.9
5847,2023-08-27 15:00:00,0.0,0.0,0.43,0.468,26.1,67,890.3,7.2,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.1,0.1,0.2,3.5,95.56,100.0,0,26.1,67,890.3,7.2
5848,2023-08-27 16:00:00,0.1,0.1,0.43,0.467,25.1,69,890.1,5.1,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.1,0.1,0.2,0.3,3.5,95.56,100.0,0,25.1,69,890.1,5.1
5849,2023-08-27 17:00:00,0.0,0.0,0.43,0.467,24.9,72,890.4,5.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.1,0.2,0.3,3.5,95.56,100.0,0,24.9,72,890.4,5.9
5850,2023-08-27 18:00:00,0.0,0.0,0.43,0.467,23.7,77,890.2,4.1,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.1,0.2,0.3,3.5,95.56,100.0,0,23.7,77,890.2,4.1
5851,2023-08-27 19:00:00,0.0,0.0,0.431,0.466,23.3,79,890.5,2.1,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.1,0.3,3.5,95.78,100.0,0,23.3,79,890.5,2.1
5852,2023-08-27 20:00:00,0.0,0.0,0.431,0.466,23.2,77,891.2,2.7,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.1,0.2,3.5,95.78,100.0,0,23.2,77,891.2,2.7
5853,2023-08-27 21:00:00,0.0,0.0,0.432,0.466,22.4,78,891.0,3.4,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.1,0.2,3.2,96.0,100.0,0,22.4,78,891.0,3.4
5854,2023-08-27 22:00:00,0.0,0.0,0.433,0.465,23.0,69,891.4,1.3,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,3.0,96.22,100.0,0,23.0,69,891.4,1.3
5855,2023-08-27 23:00:00,0.0,0.0,0.433,0.465,23.3,65,891.3,1.1,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,3.0,96.22,100.0,0,23.3,65,891.3,1.1
5856,2023-08-28 00:00:00,0.0,0.0,0.434,0.465,22.1,76,890.5,3.6,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,2.9,96.44,100.0,0,22.1,76,890.5,3.6
5857,2023-08-28 01:00:00,0.0,0.0,0.434,0.464,21.6,77,889.9,3.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,2.9,96.44,100.0,0,21.6,77,889.9,3.9
5858,2023-08-28 02:00:00,0.0,0.0,0.435,0.464,23.2,65,890.3,1.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,2.9,96.67,100.0,0,23.2,65,890.3,1.5
5859,2023-08-28 03:00:00,0.0,0.0,0.435,0.464,21.0,81,889.5,2.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,2.9,96.67,100.0,0,21.0,81,889.5,2.9
5860,2023-08-28 04:00:00,0.0,0.0,0.436,0.464,20.8,83,889.5,4.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,2.9,96.89,100.0,0,20.8,83,889.5,4.5
5861,2023-08-28 05:00:00,0.0,0.0,0.44,0.465,20.4,83,889.5,6.8,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,2.8,97.78,100.0,0,20.4,83,889.5,6.8
5862,2023-08-28 06:00:00,0.0,0.0,0.441,0.464,21.5,72,890.2,2.3,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,2.8,98.0,100.0,0,21.5,72,890.2,2.3
5863,2023-08-28 07:00:00,0.0,0.0,0.441,0.464,21.5,79,891.3,3.1,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,2.8,98.0,100.0,0,21.5,79,891.3,3.1
5864,2023-08-28 08:00:00,0.0,0.0,0.441,0.464,23.2,71,891.3,4.3,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,2.8,98.0,100.0,0,23.2,71,891.3,4.3
5865,2023-08-28 09:00:00,0.0,0.0,0.439,0.464,23.7,74,892.1,1.8,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,2.8,97.56,100.0,0,23.7,74,892.1,1.8
5866,2023-08-28 10:00:00,0.0,0.0,0.437,0.463,25.4,68,892.2,6.4,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.2,2.8,97.11,100.0,0,25.4,68,892.2,6.4
5867,2023-08-28 11:00:00,0.5,0.5,0.437,0.462,25.9,66,892.4,3.3,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.5,0.5,0.5,0.7,3.3,97.11,100.0,0,25.9,66,892.4,3.3
5868,2023-08-28 12:00:00,0.0,0.0,0.432,0.462,26.4,67,891.9,7.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.5,0.5,0.7,3.3,96.0,100.0,0,26.4,67,891.9,7.9
5869,2023-08-28 13:00:00,0.0,0.0,0.428,0.461,26.6,66,891.8,1.8,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.5,0.5,0.6,3.3,95.11,100.0,0,26.6,66,891.8,1.8
5870,2023-08-28 14:00:00,0.0,0.0,0.425,0.46,27.0,61,891.0,7.1,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.5,0.6,3.2,94.44,100.0,0,27.0,61,891.0,7.1
5871,2023-08-28 15:00:00,0.0,0.0,0.422,0.46,27.0,59,890.6,8.1,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.5,0.6,3.2,93.78,100.0,0,27.0,59,890.6,8.1
5872,2023-08-28 16:00:00,0.0,0.0,0.419,0.459,26.5,60,890.5,9.4,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.5,0.5,3.2,93.11,100.0,0,26.5,60,890.5,9.4
5873,2023-08-28 17:00:00,0.0,0.0,0.42,0.458,25.0,66,890.9,4.7,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,3.2,93.33,100.0,0,25.0,66,890.9,4.7
5874,2023-08-28 18:00:00,0.0,0.0,0.42,0.458,23.6,76,890.8,3.1,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,3.2,93.33,100.0,0,23.6,76,890.8,3.1
5875,2023-08-28 19:00:00,0.0,0.0,0.42,0.458,23.9,69,891.2,3.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,3.2,93.33,100.0,0,23.9,69,891.2,3.5
5876,2023-08-28 20:00:00,0.0,0.0,0.421,0.458,23.5,70,891.7,1.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,3.2,93.56,100.0,0,23.5,70,891.7,1.9
5877,2023-08-28 21:00:00,0.0,0.0,0.422,0.457,23.1,72,892.0,1.6,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,1.2,93.78,100.0,0,23.1,72,892.0,1.6
5878,2023-08-28 22:00:00,0.0,0.0,0.422,0.457,22.0,77,892.0,1.8,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,1.1,93.78,100.0,0,22.0,77,892.0,1.8
5879,2023-08-28 23:00:00,0.0,0.0,0.423,0.457,22.8,70,892.4,2.6,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,0.9,94.0,100.0,0,22.8,70,892.4,2.6
5880,2023-08-29 00:00:00,0.0,0.0,0.423,0.457,22.5,70,892.4,1.4,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,0.8,94.0,100.0,0,22.5,70,892.4,1.4
5881,2023-08-29 01:00:00,0.0,0.0,0.424,0.456,21.5,73,891.8,3.2,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,0.8,94.22,100.0,0,21.5,73,891.8,3.2
5882,2023-08-29 02:00:00,0.0,0.0,0.424,0.456,21.5,70,892.1,4.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,0.8,94.22,100.0,0,21.5,70,892.1,4.5
5883,2023-08-29 03:00:00,0.0,0.0,0.425,0.456,22.5,61,892.4,1.8,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,0.8,94.44,100.0,0,22.5,61,892.4,1.8
5884,2023-08-29 04:00:00,0.0,0.0,0.425,0.456,19.7,78,891.5,5.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,0.8,94.44,100.0,0,19.7,78,891.5,5.5
5885,2023-08-29 05:00:00,0.0,0.0,0.425,0.454,21.9,63,893.1,2.5,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,0.8,94.44,100.0,0,21.9,63,893.1,2.5
5886,2023-08-29 06:00:00,0.0,0.0,0.426,0.454,20.3,75,892.9,3.7,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,0.8,94.67,100.0,0,20.3,75,892.9,3.7
5887,2023-08-29 07:00:00,0.0,0.0,0.426,0.454,22.4,64,894.5,2.2,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,0.8,94.67,100.0,0,22.4,64,894.5,2.2
5888,2023-08-29 08:00:00,0.0,0.0,0.425,0.454,23.4,65,895.1,3.3,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,0.8,94.44,100.0,0,23.4,65,895.1,3.3
5889,2023-08-29 09:00:00,0.0,0.0,0.423,0.453,24.5,57,895.2,2.3,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,0.8,94.0,100.0,0,24.5,57,895.2,2.3
5890,2023-08-29 10:00:00,0.0,0.0,0.42,0.453,25.7,54,895.0,4.9,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.5,0.8,93.33,100.0,0,25.7,54,895.0,4.9
5891,2023-08-29 11:00:00,0.0,0.0,0.416,0.452,26.1,54,894.8,5.6,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,92.44,100.0,0,26.1,54,894.8,5.6
5892,2023-08-29 12:00:00,0.0,0.0,0.411,0.451,26.8,54,894.0,6.1,JGN_VLY_05,Jogindernagar (Upper Valley),31.983,76.776,1220.0,24.6,210.0,1850.0,disaster_season_2023,0.0,0.0,0.0,0.0,0.8,91.33,100.0,0,26.8,54,894.0,6.1
